"","SA","cancer","gene"
"67343",0,"THCA","ENSG00000156265.15"
"67344",0.00830807900629674,"THCA","ENSG00000172159.15"
"67345",0,"THCA","ENSG00000101966.12"
"67346",0.0266895734812977,"THCA","ENSG00000050767.15"
"67347",0.00745806473876541,"THCA","ENSG00000181031.15"
"67348",0,"THCA","ENSG00000101557.14"
"67349",0.0868812915966658,"THCA","ENSG00000174943.9"
"67350",0.208810387697914,"THCA","ENSG00000182670.13"
"67351",0,"THCA","ENSG00000168175.14"
"67352",0.00247075589626558,"THCA","ENSG00000151632.17"
"67353",0.00207394946094718,"THCA","ENSG00000176393.10"
"67354",0.471777806336632,"THCA","ENSG00000173674.10"
"67355",0.0189552372250515,"THCA","ENSG00000137070.17"
"67356",0,"THCA","ENSG00000160325.14"
"67357",0.197420614913527,"THCA","ENSG00000065491.8"
"67358",0,"THCA","ENSG00000131115.15-ENSG00000159915.12"
"67359",0.0676227036130634,"THCA","ENSG00000181220.15"
"67360",0,"THCA","ENSG00000144040.12"
"67361",0,"THCA","ENSG00000159648.11-ENSG00000103005.11"
"67362",0,"THCA","ENSG00000174748.18"
"67363",0,"THCA","ENSG00000173801.16"
"67364",0.0334269361583314,"THCA","ENSG00000005700.14"
"67365",0,"THCA","ENSG00000204217.13"
"67366",0,"THCA","ENSG00000108825.17"
"67367",0,"THCA","ENSG00000266967.6"
"67368",0.435757299132412,"THCA","ENSG00000085491.15"
"67369",0.00589320726954197,"THCA","ENSG00000112320.11"
"67370",0.0506105660410791,"THCA","ENSG00000090006.17"
"67371",0.00844361520003251,"THCA","ENSG00000129295.8"
"67372",0,"THCA","ENSG00000161692.17"
"67373",0,"THCA","ENSG00000132842.13"
"67374",0.0549868879352587,"THCA","ENSG00000147535.16"
"67375",0.251076998306527,"THCA","ENSG00000116752.5"
"67376",0,"THCA","ENSG00000116957.12"
"67377",0.423300832156531,"THCA","ENSG00000125398.5"
"67378",0,"THCA","ENSG00000135926.14"
"67379",0.0522962042323811,"THCA","ENSG00000162664.16"
"67380",0.00673973714090103,"THCA","ENSG00000065621.14"
"67381",0.000344354326265915,"THCA","ENSG00000157216.15"
"67382",0.0201094107473781,"THCA","ENSG00000198546.14"
"67383",0.0108534919918471,"THCA","ENSG00000177082.12"
"67384",0.12708597019463,"THCA","ENSG00000109066.13"
"67385",0,"THCA","ENSG00000171443.6"
"67386",0,"THCA","ENSG00000196470.11"
"67387",0.00776047754578885,"THCA","ENSG00000136068.14"
"67388",0,"THCA","ENSG00000130413.15"
"67389",0.100911545314213,"THCA","ENSG00000198947.15"
"67390",0,"THCA","ENSG00000214290.8"
"67391",0.00552884836777618,"THCA","ENSG00000127249.14"
"67392",0,"THCA","ENSG00000149932.16"
"67393",0,"THCA","ENSG00000203667.9"
"67394",0.217244214789801,"THCA","ENSG00000168591.15"
"67395",0.0021739613842516,"THCA","ENSG00000163521.15"
"67396",0.137161793764809,"THCA","ENSG00000172164.13"
"67397",0,"THCA","ENSG00000133983.14"
"67398",0.400350447874385,"THCA","ENSG00000149262.16"
"67399",0,"THCA","ENSG00000187735.13-ENSG00000120992.17"
"67400",0,"THCA","ENSG00000120992.17"
"67401",0.00663501464547497,"THCA","ENSG00000157764.12"
"67402",0,"THCA","ENSG00000130159.13"
"67403",0,"THCA","ENSG00000118971.7"
"67404",0.620095090419596,"THCA","ENSG00000008324.11"
"67405",0.018225510237502,"THCA","ENSG00000137221.14"
"67406",0,"THCA","ENSG00000106565.17"
"67407",0.0267483083461569,"THCA","ENSG00000147144.12"
"67408",0.00371836350001642,"THCA","ENSG00000125977.6"
"67409",0,"THCA","ENSG00000184428.12"
"67410",0.091193882131645,"THCA","ENSG00000136870.10"
"67411",0.0546657070013786,"THCA","ENSG00000221988.12"
"67412",0.0481632642052829,"THCA","ENSG00000258388.7"
"67413",0.0942255880532911,"THCA","ENSG00000145982.11"
"67414",0,"THCA","ENSG00000112357.12"
"67415",0,"THCA","ENSG00000248712.7"
"67416",0.775009866002595,"THCA","ENSG00000103249.17"
"67417",0.00339275519286856,"THCA","ENSG00000040933.15"
"67418",0.0373750718503158,"THCA","ENSG00000213337.8"
"67419",0.0280435999345948,"THCA","ENSG00000142856.16"
"67420",0.0026912834905821,"THCA","ENSG00000162976.12"
"67421",0.378684762570859,"THCA","ENSG00000143971.7"
"67422",0.00456060495782215,"THCA","ENSG00000099219.13"
"67423",0.0196267008871756,"THCA","ENSG00000119729.11"
"67424",0,"THCA","ENSG00000185238.12"
"67425",0.0239216387856964,"THCA","ENSG00000186409.14"
"67426",0.00488368112010913,"THCA","ENSG00000116685.15"
"67427",0.829273650783109,"THCA","ENSG00000072506.12"
"67428",0.372807841574782,"THCA","ENSG00000079459.12"
"67429",0.0101285002695124,"THCA","ENSG00000152291.13"
"67430",0,"THCA","ENSG00000256980.4-ENSG00000135314.12"
"67431",0.0343828212888769,"THCA","ENSG00000103168.16"
"67432",0.120969464569733,"THCA","ENSG00000159314.11"
"67433",0.0449392705519052,"THCA","ENSG00000113716.12"
"67434",0.125440014312953,"THCA","ENSG00000146063.19"
"67435",0.0229824030036684,"THCA","ENSG00000203666.12"
"67436",0,"THCA","ENSG00000149577.15-ENSG00000149591.16"
"67437",0.0415088716072813,"THCA","ENSG00000144619.14"
"67438",0.0701261021747468,"THCA","ENSG00000168952.15"
"67439",0.26583465360536,"THCA","ENSG00000158220.13"
"67440",0,"THCA","ENSG00000249471.7-ENSG00000083812.11"
"67441",0.00151011226222441,"THCA","ENSG00000089177.18"
"67442",0.25903783046518,"THCA","ENSG00000122126.15"
"67443",0,"THCA","ENSG00000175463.11"
"67444",0,"THCA","ENSG00000176040.13-ENSG00000114529.12"
"67445",0.19929624761106,"THCA","ENSG00000165105.9"
"67446",0,"THCA","ENSG00000179988.13"
"67447",0.462471115262266,"THCA","ENSG00000167705.11"
"67448",0.00301381211435571,"THCA","ENSG00000155970.11"
"67449",0.00864313064460518,"THCA","ENSG00000161010.14"
"67450",0.0853643815772867,"THCA","ENSG00000127125.8"
"67451",0.021877793906717,"THCA","ENSG00000145850.8"
"67452",0.16640562736727,"THCA","ENSG00000013375.15"
"67453",0.0282397992016316,"THCA","ENSG00000157593.18"
"67454",0.0317102983067381,"THCA","ENSG00000158186.12"
"67455",0,"THCA","ENSG00000197822.10"
"67456",0.000435479162911341,"THCA","ENSG00000103426.12"
"67457",0.00140215898037538,"THCA","ENSG00000158428.3"
"67458",0,"THCA","ENSG00000162669.15"
"67459",0.249017650165905,"THCA","ENSG00000113522.13"
"67460",0.0746656008052561,"THCA","ENSG00000283782.1"
"67461",0,"THCA","ENSG00000164056.10"
"67462",0.0508162182200181,"THCA","ENSG00000149115.13"
"67463",0.332973578823201,"THCA","ENSG00000140285.9"
"67464",0.0867436439580668,"THCA","ENSG00000153107.11"
"67465",0,"THCA","ENSG00000204540.10"
"67466",0.00294717511003977,"THCA","ENSG00000186716.20"
"67467",0.099967084283847,"THCA","ENSG00000179832.17"
"67468",0,"THCA","ENSG00000168447.10"
"67469",0.168742859368538,"THCA","ENSG00000106078.17"
"67470",0.0265771314938214,"THCA","ENSG00000130640.13"
"67471",0.0113504458101147,"THCA","ENSG00000172432.18"
"67472",0.041750788573177,"THCA","ENSG00000162885.12"
"67473",0,"THCA","ENSG00000099910.16"
"67474",0,"THCA","ENSG00000105737.9"
"67475",0.451490832515665,"THCA","ENSG00000164597.13"
"67476",0.0308646838447043,"THCA","ENSG00000258429.1"
"67477",0.00175733953424325,"THCA","ENSG00000144283.21"
"67478",0.0774834126744944,"THCA","ENSG00000123213.22"
"67479",0.00111302649367365,"THCA","ENSG00000239900.12"
"67480",0,"THCA","ENSG00000142396.10"
"67481",0,"THCA","ENSG00000267216.1"
"67482",0.800104185963034,"THCA","ENSG00000168003.16"
"67483",0,"THCA","ENSG00000138642.14-ENSG00000138646.8"
"67484",0,"THCA","ENSG00000169955.7-ENSG00000229809.8"
"67485",0,"THCA","ENSG00000261459.1-ENSG00000229809.8"
"67486",0.000812458457411989,"THCA","ENSG00000229809.8"
"67487",0,"THCA","ENSG00000229809.8-ENSG00000156853.12"
"67488",0.00227303049707066,"THCA","ENSG00000179299.16"
"67489",0.00850182184321726,"THCA","ENSG00000165424.6"
"67490",0,"THCA","ENSG00000139645.9"
"67491",0.011740271885061,"THCA","ENSG00000145734.18"
"67492",0.0200336690040536,"THCA","ENSG00000248333.8"
"67493",0.0010321154963086,"THCA","ENSG00000146828.17"
"67494",0,"THCA","ENSG00000239713.8"
"67495",0.00119346863091076,"THCA","ENSG00000148384.12"
"67496",0,"THCA","ENSG00000065613.13"
"67497",0.00212435784907375,"THCA","ENSG00000163166.14"
"67498",0.0280161588510385,"THCA","ENSG00000088766.11"
"67499",0.00475818761515737,"THCA","ENSG00000057935.13"
"67500",0,"THCA","ENSG00000174021.10-ENSG00000117151.12"
"67501",0,"THCA","ENSG00000232653.8"
"67502",0.00025433482145071,"THCA","ENSG00000128585.17"
"67503",0.00319997092651571,"THCA","ENSG00000123200.16"
"67504",0.152127251592057,"THCA","ENSG00000256349.1"
"67505",0.000220497753499013,"THCA","ENSG00000204977.9"
"67506",0.0683365270743831,"THCA","ENSG00000153201.15"
"67507",0.00178536108016213,"THCA","ENSG00000131037.14"
"67508",0.00111776699290848,"THCA","ENSG00000151687.14"
"67509",0.187092838468594,"THCA","ENSG00000164309.14"
"67510",0.370172501410169,"THCA","ENSG00000147133.15"
"67511",0,"THCA","ENSG00000005379.15"
"67512",0,"THCA","ENSG00000167740.9"
"67513",0.146391501475134,"THCA","ENSG00000087884.14"
"67514",0,"THCA","ENSG00000136828.18"
"67515",0,"THCA","ENSG00000237541.3"
"67516",0,"THCA","ENSG00000077264.14"
"67517",0.00881064121859403,"THCA","ENSG00000123636.17"
"67518",0.00120038725073287,"THCA","ENSG00000147862.15"
"67519",0,"THCA","ENSG00000100330.15"
"67520",0.00315313010059352,"THCA","ENSG00000100523.14"
"67521",0.00136020274972004,"THCA","ENSG00000166025.17"
"67522",0,"THCA","ENSG00000198911.11"
"67523",0.0139894075243297,"THCA","ENSG00000104047.14"
"67524",0.547045216325565,"THCA","ENSG00000239697.10"
"67525",0.00714523797783227,"THCA","ENSG00000105219.8"
"67526",0.302814601437583,"THCA","ENSG00000185619.18"
"67527",0.00297397323942123,"THCA","ENSG00000177674.15"
"67528",0.00162536091670394,"THCA","ENSG00000063245.14"
"67529",0.00241795482913173,"THCA","ENSG00000112981.4"
"67530",0.0206229356745834,"THCA","ENSG00000168803.14"
"67531",0,"THCA","ENSG00000065717.14-ENSG00000104964.14"
"67532",0.122969004765801,"THCA","ENSG00000102316.16-ENSG00000067445.20"
"67533",0,"THCA","ENSG00000197256.10"
"67534",0.0112804348981693,"THCA","ENSG00000169249.12"
"67535",0.00333558856077949,"THCA","ENSG00000197816.13"
"67536",0,"THCA","ENSG00000147274.14"
"67537",0,"THCA","ENSG00000213983.11"
"67538",0,"THCA","ENSG00000197647.11-ENSG00000257355.1"
"67539",0,"THCA","ENSG00000197647.11-ENSG00000213297.8"
"67540",0,"THCA","ENSG00000197647.11-ENSG00000257591.5"
"67541",0.135046264791945,"THCA","ENSG00000132635.16"
"67542",0.143688059756053,"THCA","ENSG00000100813.14"
"67543",0.564037683817054,"THCA","ENSG00000263001.5"
"67544",0.00408434152847816,"THCA","ENSG00000005436.13"
"67545",0.00329490862828099,"THCA","ENSG00000100320.22"
"67546",0.236927708637756,"THCA","ENSG00000139372.14"
"67547",0,"THCA","ENSG00000080854.14"
"67548",0,"THCA","ENSG00000148290.9"
"67549",0.121436706557423,"THCA","ENSG00000131018.22"
"67550",0.264856635831789,"THCA","ENSG00000152457.17"
"67551",0,"THCA","ENSG00000186918.13"
"67552",0.372801176800177,"THCA","ENSG00000081870.11"
"67553",0.00490712553429841,"THCA","ENSG00000174175.16"
"67554",0,"THCA","ENSG00000180573.9"
"67555",0.00129144289913792,"THCA","ENSG00000152782.16"
"67556",0.00944592629296059,"THCA","ENSG00000205726.14"
"67557",0.00121429619228464,"THCA","ENSG00000170004.16"
"67558",0.0174547399030459,"THCA","ENSG00000067066.16"
"67559",0.410817997447462,"THCA","ENSG00000115760.13"
"67560",0,"THCA","ENSG00000139832.4"
"67561",0.0301341104368369,"THCA","ENSG00000188428.19"
"67562",0.0230627928435354,"THCA","ENSG00000265818.1"
"67563",0.264490604934211,"THCA","ENSG00000092439.13"
"67564",0,"THCA","ENSG00000147905.17"
"67565",0.105798507795475,"THCA","ENSG00000166987.14"
"67566",0,"THCA","ENSG00000100399.15"
"67567",0,"THCA","ENSG00000040487.12"
"67568",0.0032177348825495,"THCA","ENSG00000103042.8"
"67569",0.00228794670524602,"THCA","ENSG00000010017.12"
"67570",0.0133575521235214,"THCA","ENSG00000173465.7"
"67571",0.0072115649558548,"THCA","ENSG00000146192.14"
"67572",0,"THCA","ENSG00000074201.8"
"67573",0.103771963523766,"THCA","ENSG00000109625.18"
"67574",0.010252232343833,"THCA","ENSG00000169087.10"
"67575",0,"THCA","ENSG00000166426.7"
"67576",0.327878467976477,"THCA","ENSG00000139636.15"
"67577",0.03277149093741,"THCA","ENSG00000138050.14"
"67578",0.00262868811719122,"THCA","ENSG00000130589.16"
"67579",0.00216561230421081,"THCA","ENSG00000166912.16"
"67580",0.00199466966021294,"THCA","ENSG00000196367.12"
"67581",0.00197423516552379,"THCA","ENSG00000185728.16"
"67582",0.0148326825241096,"THCA","ENSG00000004534.14"
"67583",0.125773579178361,"THCA","ENSG00000076555.15"
"67584",0,"THCA","ENSG00000132740.8"
"67585",0.000192486531062165,"THCA","ENSG00000162104.9"
"67586",0.00152160326007768,"THCA","ENSG00000180953.11"
"67587",0.002346370340897,"THCA","ENSG00000166348.18"
"67588",0.0158939345167292,"THCA","ENSG00000278311.4"
"67589",0,"THCA","ENSG00000185825.15"
"67590",0.0410445533899934,"THCA","ENSG00000107929.14"
"67591",0.148111300159689,"THCA","ENSG00000115762.16"
"67592",0.0519217897485849,"THCA","ENSG00000153187.18"
"67593",0.00154522725554562,"THCA","ENSG00000123472.12"
"67594",0,"THCA","ENSG00000115421.12"
"67595",0.000730797428072661,"THCA","ENSG00000149308.16"
"67596",0.105600978225611,"THCA","ENSG00000028203.17"
"67597",0.0298404376449643,"THCA","ENSG00000204498.10"
"67598",0,"THCA","ENSG00000185164.14"
"67599",0.00447981895456369,"THCA","ENSG00000154309.8"
"67600",0,"THCA","ENSG00000016864.18"
"67601",0.0508804163998367,"THCA","ENSG00000147050.14"
"67602",0.0603268504344321,"THCA","ENSG00000147099.19"
"67603",0.0110262915295556,"THCA","ENSG00000138101.18"
"67604",0.0817115165219595,"THCA","ENSG00000107104.18"
"67605",0.00824192597549383,"THCA","ENSG00000196924.14"
"67606",0.00382043397919702,"THCA","ENSG00000197451.11"
"67607",0,"THCA","ENSG00000071242.11"
"67608",0.0115991377254884,"THCA","ENSG00000164088.17"
"67609",0.00424945636902294,"THCA","ENSG00000188883.4"
"67610",0,"THCA","ENSG00000197345.12"
"67611",0.0120931965721517,"THCA","ENSG00000103942.12"
"67612",0.0319229536334075,"THCA","ENSG00000256061.7"
"67613",0.000902803610045896,"THCA","ENSG00000142765.17"
"67614",0.0437268405650948,"THCA","ENSG00000116062.14"
"67615",0.0268601464230542,"THCA","ENSG00000102710.19"
"67616",0.00453910856907508,"THCA","ENSG00000171262.11"
"67617",0.0279815207625271,"THCA","ENSG00000111725.10"
"67618",0.0547073427689626,"THCA","ENSG00000131374.14"
"67619",0.00117835287808565,"THCA","ENSG00000196704.11"
"67620",0.01292979563108,"THCA","ENSG00000073536.17"
"67621",0.135717860140818,"THCA","ENSG00000168374.10"
"67622",0.266538341989744,"THCA","ENSG00000108854.15"
"67623",0,"THCA","ENSG00000107201.9"
"67624",0.00209305529272736,"THCA","ENSG00000214753.2"
"67625",0.00209305529272736,"THCA","ENSG00000234857.2"
"67626",0.000439227900726415,"THCA","ENSG00000153827.13"
"67627",0.00554245190626168,"THCA","ENSG00000137872.16"
"67628",0.0100763401520509,"THCA","ENSG00000144642.21"
"67629",0.123786475492795,"THCA","ENSG00000186480.12"
"67630",0,"THCA","ENSG00000153207.14"
"67631",0.124264092164385,"THCA","ENSG00000172890.11"
"67632",0.0969224611619287,"THCA","ENSG00000151882.11"
"67633",0.00498807091997411,"THCA","ENSG00000128849.10"
"67634",0.000276881254209682,"THCA","ENSG00000204574.12"
"67635",0.00390091694149243,"THCA","ENSG00000182179.12"
"67636",0.0183493818957842,"THCA","ENSG00000183963.18"
"67637",0.00287489440283913,"THCA","ENSG00000144451.18"
"67638",0.00162748751103184,"THCA","ENSG00000043143.20"
"67639",0.323647240721355,"THCA","ENSG00000184271.16"
"67640",0,"THCA","ENSG00000167863.11"
"67641",0.0376807643575503,"THCA","ENSG00000150787.7"
"67642",0.00120268483032031,"THCA","ENSG00000198198.15"
"67643",0.0475581936102612,"THCA","ENSG00000084112.14"
"67644",0.00768988779242236,"THCA","ENSG00000124067.16"
"67645",0.00678883195327614,"THCA","ENSG00000139620.12"
"67646",0.256841896670035,"THCA","ENSG00000110076.18"
"67647",0.00304616348515506,"THCA","ENSG00000125637.15"
"67648",0,"THCA","ENSG00000007545.15"
"67649",0,"THCA","ENSG00000100345.20"
"67650",0.0318991716963741,"THCA","ENSG00000120594.16"
"67651",0.00964545737702005,"THCA","ENSG00000165280.15"
"67652",0.0018787755068745,"THCA","ENSG00000112697.15"
"67653",0.00163387452714176,"THCA","ENSG00000181929.11"
"67654",0.000509928276289877,"THCA","ENSG00000009413.15"
"67655",0.0704156028650261,"THCA","ENSG00000037897.16"
"67656",0,"THCA","ENSG00000109332.19"
"67657",0,"THCA","ENSG00000005844.17"
"67658",0,"THCA","ENSG00000171962.17"
"67659",0.00958012653581143,"THCA","ENSG00000254505.9"
"67660",0.0266705740805024,"THCA","ENSG00000254692.1"
"67661",0.00719319526727919,"THCA","ENSG00000176407.17"
"67662",0.0669319027637473,"THCA","ENSG00000196642.18"
"67663",0.000354459458413401,"THCA","ENSG00000165804.15"
"67664",0.00486505435428229,"THCA","ENSG00000008128.22"
"67665",0.0103786718570903,"THCA","ENSG00000119812.18"
"67666",0.00351597228341652,"THCA","ENSG00000178921.13"
"67667",0.00587853545532847,"THCA","ENSG00000116266.10"
"67668",0.0573133681086311,"THCA","ENSG00000115073.7"
"67669",0.000391848504677438,"THCA","ENSG00000166783.21"
"67670",0.033705712924319,"THCA","ENSG00000170364.12"
"67671",0.0057506757312365,"THCA","ENSG00000100532.11"
"67672",0.00565347870637833,"THCA","ENSG00000174326.11"
"67673",0.017289572258775,"THCA","ENSG00000133794.17"
"67674",0,"THCA","ENSG00000107371.12"
"67675",0,"THCA","ENSG00000153006.15"
"67676",0.000326494226310792,"THCA","ENSG00000214944.9"
"67677",0,"THCA","ENSG00000119509.12"
"67678",0,"THCA","ENSG00000234465.10"
"67679",0,"THCA","ENSG00000174099.10"
"67680",0,"THCA","ENSG00000092094.10"
"67681",0.0354881742105605,"THCA","ENSG00000167716.18"
"67682",0.285031726837088,"THCA","ENSG00000112855.14"
"67683",0,"THCA","ENSG00000103415.11"
"67684",0,"THCA","ENSG00000078070.12"
"67685",0.0498876486254255,"THCA","ENSG00000093167.17"
"67686",0.0204329623253942,"THCA","ENSG00000116353.15"
"67687",0,"THCA","ENSG00000166140.17"
"67688",0.00679172371385151,"THCA","ENSG00000196405.12"
"67689",0.00235910638878155,"THCA","ENSG00000051108.14"
"67690",0.016171939657682,"THCA","ENSG00000085978.21"
"67691",0.0558919946083542,"THCA","ENSG00000138592.13"
"67692",0.00144227020757902,"THCA","ENSG00000153246.12"
"67693",0.0677320860758349,"THCA","ENSG00000105053.10"
"67694",0,"THCA","ENSG00000197712.11"
"67695",0.444962872789009,"THCA","ENSG00000147996.16"
"67696",0,"THCA","ENSG00000104915.14"
"67697",0.137253719646252,"THCA","ENSG00000005893.15"
"67698",0,"THCA","ENSG00000185630.18"
"67699",0,"THCA","ENSG00000106615.9"
"67700",0.226570551558561,"THCA","ENSG00000139631.18"
"67701",0,"THCA","ENSG00000066117.14"
"67702",0.0207474101872586,"THCA","ENSG00000131943.17"
"67703",0.00397967572929467,"THCA","ENSG00000022567.9"
"67704",0,"THCA","ENSG00000270647.5"
"67705",0.520697523461138,"THCA","ENSG00000175866.15"
"67706",0.00209186663454102,"THCA","ENSG00000117713.18"
"67707",0.00590543918851503,"THCA","ENSG00000139263.11"
"67708",0,"THCA","ENSG00000070540.12"
"67709",0,"THCA","ENSG00000064489.22"
"67710",0,"THCA","ENSG00000254901.7"
"67711",0.0608182719834299,"THCA","ENSG00000211452.10"
"67712",0,"THCA","ENSG00000133739.15"
"67713",0.00528749491337957,"THCA","ENSG00000075624.13"
"67714",0,"THCA","ENSG00000205544.3"
"67715",0,"THCA","ENSG00000262481.5"
"67716",0,"THCA","ENSG00000108819.10"
"67717",0.0413271734114799,"THCA","ENSG00000084070.11"
"67718",0.0173434614385493,"THCA","ENSG00000144115.16"
"67719",0,"THCA","ENSG00000133103.16"
"67720",0.199281123839943,"THCA","ENSG00000152082.13"
"67721",0.0083314419419409,"THCA","ENSG00000111481.9"
"67722",0.0414071776877027,"THCA","ENSG00000101181.17"
"67723",0.0526982671519307,"THCA","ENSG00000105323.16"
"67724",0.59088443693834,"THCA","ENSG00000129354.11"
"67725",0.0048664842201306,"THCA","ENSG00000110435.11"
"67726",0.383455657640459,"THCA","ENSG00000170035.15"
"67727",0.0178769633388106,"THCA","ENSG00000166435.15"
"67728",0.00212421350629948,"THCA","ENSG00000075856.11"
"67729",0.0147833596660434,"THCA","ENSG00000163382.11"
"67730",0.00276812755035927,"THCA","ENSG00000143537.13"
"67731",0.52358761960122,"THCA","ENSG00000065029.14"
"67732",0.00958892561209812,"THCA","ENSG00000136960.12"
"67733",0.100423445887453,"THCA","ENSG00000197070.13"
"67734",0.207606269426146,"THCA","ENSG00000153815.16"
"67735",0.00679647372388111,"THCA","ENSG00000112530.11"
"67736",0.0756881170544126,"THCA","ENSG00000126261.12"
"67737",0.0343203718811432,"THCA","ENSG00000141562.17"
"67738",0.0370896666418179,"THCA","ENSG00000172831.11"
"67739",0.00600420671104133,"THCA","ENSG00000168172.8"
"67740",0.0107968881600308,"THCA","ENSG00000160408.14"
"67741",0.0170404654500817,"THCA","ENSG00000081803.15"
"67742",0,"THCA","ENSG00000055070.16"
"67743",0.0505849895990474,"THCA","ENSG00000103363.14"
"67744",0.0182189597006434,"THCA","ENSG00000170142.11"
"67745",0.0391540731515965,"THCA","ENSG00000196510.12"
"67746",0.0069043215452226,"THCA","ENSG00000085998.13"
"67747",0.049673086782294,"THCA","ENSG00000126106.13"
"67748",0,"THCA","ENSG00000196961.12"
"67749",0.00206198325094064,"THCA","ENSG00000078269.14"
"67750",0,"THCA","ENSG00000127993.15"
"67751",0,"THCA","ENSG00000167508.11"
"67752",0.154632771133442,"THCA","ENSG00000175606.10"
"67753",0.00239892445144063,"THCA","ENSG00000117139.16"
"67754",0,"THCA","ENSG00000136279.20"
"67755",0,"THCA","ENSG00000100418.7"
"67756",0.0143087150435783,"THCA","ENSG00000162300.11"
"67757",0,"THCA","ENSG00000012061.15"
"67758",0.0386583663487382,"THCA","ENSG00000198925.10"
"67759",0.0317678547190581,"THCA","ENSG00000109113.18"
"67760",0,"THCA","ENSG00000015568.12"
"67761",0.0557234229260954,"THCA","ENSG00000157873.17"
"67762",0.0759906292752702,"THCA","ENSG00000135956.8"
"67763",0.000666033871215128,"THCA","ENSG00000197442.9"
"67764",0,"THCA","ENSG00000115350.11"
"67765",0.00649811788428048,"THCA","ENSG00000064313.11"
"67766",0.00256291608087531,"THCA","ENSG00000179364.13"
"67767",0.33987312042924,"THCA","ENSG00000125741.4"
"67768",0.100990172361055,"THCA","ENSG00000143321.18"
"67769",0.00762301925486656,"THCA","ENSG00000150337.13"
"67770",0.013606557911008,"THCA","ENSG00000068308.13"
"67771",0.0499004101215397,"THCA","ENSG00000273611.4"
"67772",0.00601314171570945,"THCA","ENSG00000095380.10"
"67773",0.00232038157189357,"THCA","ENSG00000046889.18"
"67774",0,"THCA","ENSG00000135698.9"
"67775",0,"THCA","ENSG00000138303.17"
"67776",0,"THCA","ENSG00000101928.12"
"67777",0,"THCA","ENSG00000241553.12"
"67778",0.432700091852018,"THCA","ENSG00000116478.11"
"67779",0,"THCA","ENSG00000264364.2"
"67780",0.0128296804345342,"THCA","ENSG00000105483.17"
"67781",0.0112710203592303,"THCA","ENSG00000064545.14"
"67782",0,"THCA","ENSG00000182117.5"
"67783",0.00207746349860177,"THCA","ENSG00000115504.14"
"67784",0.00500738968819949,"THCA","ENSG00000158793.13"
"67785",0.175894757383795,"THCA","ENSG00000137747.15"
"67786",0,"THCA","ENSG00000130313.6"
"67787",0,"THCA","ENSG00000143786.7"
"67788",0.00224822327327641,"THCA","ENSG00000139116.18"
"67789",0.00874033725211575,"THCA","ENSG00000198715.11"
"67790",0.00213825289603317,"THCA","ENSG00000119720.17"
"67791",0.0065328172372625,"THCA","ENSG00000168883.19"
"67792",0.521813291608248,"THCA","ENSG00000160226.15"
"67793",0,"THCA","ENSG00000181610.12"
"67794",0.0153954603103633,"THCA","ENSG00000160271.14"
"67795",0.471995880103545,"THCA","ENSG00000113971.19"
"67796",0.0605472437419258,"THCA","ENSG00000130770.17"
"67797",0.116597411811494,"THCA","ENSG00000113734.17"
"67798",0,"THCA","ENSG00000260916.7"
"67799",0.000937417808412927,"THCA","ENSG00000105063.18"
"67800",0.00836761073263236,"THCA","ENSG00000175354.18"
"67801",0.0118966839401403,"THCA","ENSG00000167333.12"
"67802",0.0180495324721095,"THCA","ENSG00000112294.12"
"67803",0,"THCA","ENSG00000087152.15"
"67804",0.188384001503098,"THCA","ENSG00000001617.11"
"67805",0.0438657286729263,"THCA","ENSG00000187498.14"
"67806",0.0176740407332886,"THCA","ENSG00000122692.8"
"67807",0.00817533418067217,"THCA","ENSG00000151694.12"
"67808",0.00359376482749729,"THCA","ENSG00000215126.10"
"67809",0.0200535828776117,"THCA","ENSG00000035687.9"
"67810",0.00463475365757536,"THCA","ENSG00000128513.14"
"67811",0.251360153467379,"THCA","ENSG00000159335.15"
"67812",0,"THCA","ENSG00000177830.17"
"67813",0.235939865311397,"THCA","ENSG00000176623.11"
"67814",0.0160882100495227,"THCA","ENSG00000151729.10"
"67815",0.273576709565539,"THCA","ENSG00000120896.13"
"67816",0,"THCA","ENSG00000109756.8"
"67817",0.0146024543261503,"THCA","ENSG00000148814.17"
"67818",0,"THCA","ENSG00000085514.15"
"67819",0.000218409901899254,"THCA","ENSG00000166147.13"
"67820",0.00935775956793744,"THCA","ENSG00000170525.19"
"67821",0.00304544692264983,"THCA","ENSG00000178188.14"
"67822",0.0182563412777902,"THCA","ENSG00000066382.16"
"67823",0.0147881517525543,"THCA","ENSG00000169727.12"
"67824",0.00188922404912068,"THCA","ENSG00000158552.12"
"67825",0,"THCA","ENSG00000002933.7"
"67826",0.00784902581274344,"THCA","ENSG00000008382.15"
"67827",0.0182049856259088,"THCA","ENSG00000080546.13"
"67828",0.00771328811443341,"THCA","ENSG00000147894.14"
"67829",0.00441183310304847,"THCA","ENSG00000152990.13"
"67830",0.00589214125568927,"THCA","ENSG00000141627.13"
"67831",0.0933404458674487,"THCA","ENSG00000081059.19"
"67832",0,"THCA","ENSG00000115053.15"
"67833",0.0591265472704314,"THCA","ENSG00000163319.10"
"67834",0,"THCA","ENSG00000142910.15"
"67835",0.00502678609448493,"THCA","ENSG00000087365.15"
"67836",0.00146735785341277,"THCA","ENSG00000163527.9"
"67837",0.0250215437359357,"THCA","ENSG00000060138.12"
"67838",0.141733792384935,"THCA","ENSG00000168101.14"
"67839",0.00263212180771525,"THCA","ENSG00000172613.7"
